#{"t_start": 1620892422.01914, "env_id": "CartPole-v0"}
r,l,t
10.0,10,300.718085
10.0,10,300.736179
8.0,8,300.750698
8.0,8,300.765262
10.0,10,300.783373
10.0,10,300.801488
9.0,9,300.817946
9.0,9,300.834264
8.0,8,300.848762
9.0,9,300.865093
9.0,9,300.88246
9.0,9,300.899111
8.0,8,300.913908
10.0,10,300.932518
10.0,10,300.951174
9.0,9,300.968174
10.0,10,300.986935
8.0,8,301.001595
9.0,9,301.018103
9.0,9,301.034516
8.0,8,301.049145
10.0,10,301.067362
10.0,10,301.085563
10.0,10,301.104127
10.0,10,301.122546
10.0,10,301.140944
9.0,9,301.158275
9.0,9,301.175006
9.0,9,301.192618
8.0,8,301.208296
9.0,9,301.226799
10.0,10,301.246773
9.0,9,301.264632
10.0,10,301.284527
10.0,10,301.30434
9.0,9,301.322612
10.0,10,301.342117
10.0,10,301.360584
9.0,9,301.37727
9.0,9,301.394008
8.0,8,301.408745
9.0,9,301.425395
9.0,9,301.442088
10.0,10,301.460792
10.0,10,301.479453
9.0,9,301.496165
9.0,9,301.512695
11.0,11,301.532948
10.0,10,301.551256
8.0,8,301.56587
9.0,9,301.582323
10.0,10,301.600629
10.0,10,301.618996
9.0,9,301.635437
9.0,9,301.651889
8.0,8,301.666485
9.0,9,301.682939
9.0,9,301.699378
10.0,10,301.717422
10.0,10,304.443319
9.0,9,304.459592
8.0,8,304.47417
8.0,8,304.488866
8.0,8,304.503489
10.0,10,304.521799
9.0,9,304.538473
11.0,11,304.558846
9.0,9,304.575514
9.0,9,304.593028
10.0,10,304.611856
9.0,9,304.629439
8.0,8,304.644977
9.0,9,304.661743
10.0,10,304.680558
10.0,10,304.698786
9.0,9,304.715107
10.0,10,304.733248
8.0,8,304.747716
9.0,9,304.764168
9.0,9,304.780527
8.0,8,304.795196
9.0,9,304.81154
9.0,9,304.827924
9.0,9,304.844355
9.0,9,304.860881
9.0,9,304.877534
11.0,11,304.898771
10.0,10,304.917547
10.0,10,304.936208
11.0,11,304.956893
8.0,8,304.971889
10.0,10,304.990585
10.0,10,305.008785
8.0,8,305.023308
10.0,10,305.04154
9.0,9,305.057857
9.0,9,305.074191
8.0,8,305.088673
10.0,10,305.106891
9.0,9,305.123235
11.0,11,305.143182
9.0,9,305.159469
8.0,8,305.173946
10.0,10,305.192081
8.0,8,305.206573
8.0,8,305.221123
8.0,8,305.235583
10.0,10,305.253728
8.0,8,305.268269
9.0,9,305.284539
9.0,9,305.300861
10.0,10,305.319022
10.0,10,305.337104
10.0,10,305.355237
10.0,10,305.373327
9.0,9,305.389606
9.0,9,305.405912
9.0,9,305.422215
9.0,9,305.438503
9.0,9,305.454814
9.0,9,305.471151
10.0,10,305.489251
9.0,9,305.50551
8.0,8,305.520042
9.0,9,305.536556
9.0,9,305.553251
9.0,9,305.569808
11.0,11,305.590109
9.0,9,305.606683
10.0,10,305.62516
10.0,10,305.643562
11.0,11,305.663812
10.0,10,305.682285
9.0,9,305.698819
10.0,10,305.717103
9.0,9,305.733492
10.0,10,305.751847
10.0,10,305.769893
9.0,9,305.786169
10.0,10,305.804223
9.0,9,305.820502
9.0,9,305.836785
9.0,9,305.853052
10.0,10,305.87113
10.0,10,305.889347
9.0,9,305.90567
9.0,9,305.921949
8.0,8,305.936413
10.0,10,305.954518
10.0,10,305.972559
9.0,9,305.988854
9.0,9,306.005122
10.0,10,306.023214
9.0,9,306.039518
9.0,9,306.055781
8.0,8,306.070265
10.0,10,306.088367
10.0,10,306.107735
10.0,10,306.126976
10.0,10,306.145873
10.0,10,306.164291
9.0,9,306.180976
10.0,10,306.200533
10.0,10,306.220141
10.0,10,306.239433
8.0,8,306.254322
11.0,11,306.274677
10.0,10,306.293172
9.0,9,306.310603
10.0,10,306.329412
10.0,10,306.347936
10.0,10,306.366102
9.0,9,306.382455
8.0,8,306.397706
9.0,9,306.414356
9.0,9,306.430892
8.0,8,306.445627
10.0,10,306.464037
9.0,9,306.480589
10.0,10,306.498899
10.0,10,306.517243
9.0,9,306.534009
10.0,10,306.552762
8.0,8,306.567744
9.0,9,306.584625
11.0,11,306.604779
9.0,9,306.621216
10.0,10,306.639392
10.0,10,306.657638
9.0,9,306.67419
9.0,9,306.690594
10.0,10,306.708828
10.0,10,306.727019
10.0,10,306.745214
10.0,10,306.763478
9.0,9,306.780059
10.0,10,306.79827
10.0,10,306.816481
10.0,10,306.834646
9.0,9,306.851039
9.0,9,306.867399
8.0,8,306.882016
10.0,10,306.90029
9.0,9,306.916646
8.0,8,306.931268
10.0,10,306.949593
9.0,9,306.96608
10.0,10,306.984426
9.0,9,307.000789
9.0,9,307.017215
10.0,10,307.035474
10.0,10,307.053697
9.0,9,307.07009
10.0,10,307.088306
9.0,9,307.104995
9.0,9,307.121602
9.0,9,307.137967
10.0,10,307.15609
10.0,10,307.174276
9.0,9,307.19059
8.0,8,307.205109
10.0,10,307.223233
9.0,9,307.239579
9.0,9,307.255911
9.0,9,307.27222
9.0,9,307.28857
11.0,11,307.308511
8.0,8,307.323019
11.0,11,307.342956
9.0,9,307.359553
10.0,10,307.377738
10.0,10,307.395874
10.0,10,307.415018
8.0,8,307.430088
10.0,10,307.448861
8.0,8,307.463947
8.0,8,307.479065
9.0,9,307.496019
10.0,10,307.51485
10.0,10,307.534275
9.0,9,307.551386
10.0,10,307.57045
9.0,9,307.587739
9.0,9,307.604895
9.0,9,307.623306
9.0,9,307.641246
10.0,10,307.66103
9.0,9,307.678753
10.0,10,307.698795
9.0,9,307.716799
8.0,8,307.73279
10.0,10,307.752779
10.0,10,307.772747
10.0,10,307.792791
9.0,9,307.811252
10.0,10,307.83127
10.0,10,307.851161
10.0,10,307.870753
10.0,10,307.890766
9.0,9,307.908741
10.0,10,307.92768
10.0,10,307.946518
9.0,9,307.963446
10.0,10,307.982236
9.0,9,307.999331
8.0,8,308.014535
8.0,8,308.029851
10.0,10,308.048397
9.0,9,308.065504
11.0,11,308.087046
8.0,8,308.102642
9.0,9,308.119421
9.0,9,308.136209
9.0,9,308.153131
10.0,10,308.172356
10.0,10,308.191739
11.0,11,308.21342
9.0,9,310.925296
10.0,10,310.944575
10.0,10,310.963138
9.0,9,310.979796
11.0,11,311.00048
9.0,9,311.017431
10.0,10,311.036795
9.0,9,311.0548
9.0,9,311.07264
9.0,9,311.090158
9.0,9,311.108545
9.0,9,311.127564
10.0,10,311.147071
10.0,10,311.166438
9.0,9,311.184196
9.0,9,311.201782
9.0,9,311.218621
8.0,8,311.233088
10.0,10,311.251188
10.0,10,311.269629
9.0,9,311.286457
10.0,10,311.305045
9.0,9,311.321693
10.0,10,311.340657
9.0,9,311.357515
8.0,8,311.372411
8.0,8,311.387503
9.0,9,311.404041
10.0,10,311.422766
8.0,8,311.438348
8.0,8,311.453444
10.0,10,311.472187
9.0,9,311.490307
9.0,9,311.507185
10.0,10,311.526004
10.0,10,311.545691
10.0,10,311.565349
8.0,8,311.581061
9.0,9,311.597896
9.0,9,311.61469
10.0,10,311.633735
9.0,9,311.650507
10.0,10,311.668853
9.0,9,311.685521
9.0,9,311.702196
9.0,9,311.718578
10.0,10,311.737152
8.0,8,311.752437
8.0,8,311.767565
10.0,10,311.786196
8.0,8,311.801103
10.0,10,311.819562
9.0,9,311.836441
9.0,9,311.853824
10.0,10,311.872451
9.0,9,311.88928
10.0,10,311.907772
9.0,9,311.924501
8.0,8,311.939694
9.0,9,311.95702
10.0,10,311.975643
9.0,9,311.992815
9.0,9,312.009591
10.0,10,312.028952
10.0,10,312.048282
9.0,9,312.065652
10.0,10,312.085299
9.0,9,312.102692
9.0,9,312.118976
10.0,10,312.137045
10.0,10,312.155102
9.0,9,312.171355
9.0,9,312.187644
9.0,9,312.204342
9.0,9,312.221944
10.0,10,312.241456
9.0,9,312.258573
10.0,10,312.277957
9.0,9,312.295527
10.0,10,312.314687
9.0,9,312.332206
9.0,9,312.349497
9.0,9,312.367017
10.0,10,312.386544
10.0,10,312.406048
8.0,8,312.421495
10.0,10,312.440425
9.0,9,312.457649
9.0,9,312.475121
9.0,9,312.492507
10.0,10,312.511606
9.0,9,312.528285
10.0,10,312.546716
8.0,8,312.5615
9.0,9,312.57816
9.0,9,312.595063
10.0,10,312.613811
9.0,9,312.630814
10.0,10,312.649577
10.0,10,312.668432
10.0,10,312.688165
10.0,10,312.707335
10.0,10,312.726487
9.0,9,312.743764
9.0,9,312.761162
10.0,10,312.780693
9.0,9,312.797621
9.0,9,312.814602
8.0,8,312.829653
9.0,9,312.846548
9.0,9,312.863459
8.0,8,312.878473
9.0,9,312.89535
9.0,9,312.912271
9.0,9,312.929119
10.0,10,312.947882
9.0,9,312.964745
10.0,10,312.983472
10.0,10,313.002211
9.0,9,313.019124
9.0,9,313.035995
10.0,10,313.054756
9.0,9,313.071963
9.0,9,313.089489
8.0,8,313.104842
9.0,9,313.122161
10.0,10,313.141391
10.0,10,313.160545
10.0,10,313.180323
9.0,9,313.197992
8.0,8,313.213516
11.0,11,313.234658
8.0,8,313.250166
10.0,10,313.269447
10.0,10,313.288622
10.0,10,313.307514
9.0,9,313.324556
9.0,9,313.341629
8.0,8,313.356728
11.0,11,313.377557
10.0,10,313.396458
8.0,8,313.411561
10.0,10,313.43055
11.0,11,313.451332
10.0,10,313.470208
10.0,10,313.489013
9.0,9,313.505988
9.0,9,313.522927
10.0,10,313.541773
10.0,10,313.560668
10.0,10,313.579554
9.0,9,313.596737
9.0,9,313.613981
9.0,9,313.631171
10.0,10,313.650309
8.0,8,313.665653
9.0,9,313.683174
9.0,9,313.701293
9.0,9,313.718785
9.0,9,313.73606
9.0,9,313.753487
9.0,9,313.770831
10.0,10,313.790943
9.0,9,313.808117
9.0,9,313.825234
8.0,8,313.840403
9.0,9,313.857323
9.0,9,313.874289
10.0,10,313.893233
9.0,9,313.910277
10.0,10,313.92901
10.0,10,313.948062
10.0,10,313.966946
11.0,11,313.987763
10.0,10,314.006583
8.0,8,314.021603
9.0,9,314.038459
9.0,9,314.05555
9.0,9,314.072562
10.0,10,314.091444
10.0,10,314.110413
11.0,11,314.13093
8.0,8,314.145805
9.0,9,314.162281
9.0,9,314.178827
10.0,10,314.197245
10.0,10,314.216583
10.0,10,314.234965
10.0,10,314.253249
10.0,10,314.271488
9.0,9,314.287973
10.0,10,314.306211
10.0,10,314.324452
10.0,10,314.342556
11.0,11,314.362428
10.0,10,314.380553
8.0,8,314.395086
8.0,8,314.409557
9.0,9,314.425841
9.0,9,314.442126
9.0,9,314.458382
9.0,9,314.474672
9.0,9,314.491072
9.0,9,314.507328
9.0,9,314.523607
10.0,10,314.541712
10.0,10,314.559788
10.0,10,314.5779
9.0,9,314.594341
10.0,10,314.612529
9.0,9,314.628836
10.0,10,314.646923
9.0,9,314.663184
10.0,10,314.681273
11.0,11,314.701194
10.0,10,314.719262
9.0,9,314.735643
9.0,9,314.752469
10.0,10,314.770631
8.0,8,314.785124
9.0,9,317.501357
9.0,9,317.518378
10.0,10,317.537181
10.0,10,317.555918
11.0,11,317.576476
9.0,9,317.593096
10.0,10,317.611267
9.0,9,317.627616
9.0,9,317.644037
10.0,10,317.662266
9.0,9,317.678663
10.0,10,317.6969
9.0,9,317.713298
10.0,10,317.7316
9.0,9,317.747995
9.0,9,317.764873
11.0,11,317.785052
9.0,9,317.801346
9.0,9,317.817641
9.0,9,317.833978
9.0,9,317.850253
10.0,10,317.868338
9.0,9,317.884643
9.0,9,317.90111
9.0,9,317.917386
9.0,9,317.933642
9.0,9,317.949948
9.0,9,317.966248
9.0,9,317.982608
10.0,10,318.000745
10.0,10,318.018872
9.0,9,318.035124
8.0,8,318.049598
10.0,10,318.06774
9.0,9,318.084218
10.0,10,318.1026
10.0,10,318.120744
10.0,10,318.138914
10.0,10,318.15706
10.0,10,318.175341
9.0,9,318.191929
9.0,9,318.20928
10.0,10,318.227381
10.0,10,318.245535
10.0,10,318.263643
9.0,9,318.279943
9.0,9,318.296221
10.0,10,318.314464
10.0,10,318.333263
9.0,9,318.350208
9.0,9,318.367462
10.0,10,318.386408
9.0,9,318.403284
10.0,10,318.421865
8.0,8,318.436762
10.0,10,318.455531
10.0,10,318.474241
10.0,10,318.493149
10.0,10,318.512008
9.0,9,318.529002
9.0,9,318.545979
9.0,9,318.562986
10.0,10,318.581795
9.0,9,318.598643
9.0,9,318.615404
8.0,8,318.630314
9.0,9,318.647071
10.0,10,318.665641
9.0,9,318.682372
8.0,8,318.697309
9.0,9,318.714069
10.0,10,318.732644
9.0,9,318.749398
9.0,9,318.766151
10.0,10,318.784674
9.0,9,318.801418
9.0,9,318.818202
10.0,10,318.83681
10.0,10,318.855382
10.0,10,318.874001
10.0,10,318.892617
9.0,9,318.909508
10.0,10,318.928247
10.0,10,318.946997
9.0,9,318.963866
9.0,9,318.980749
10.0,10,318.999648
10.0,10,319.018293
9.0,9,319.035086
10.0,10,319.053892
9.0,9,319.070826
10.0,10,319.089679
9.0,9,319.106726
8.0,8,319.121677
9.0,9,319.138557
9.0,9,319.155479
10.0,10,319.174412
9.0,9,319.19169
8.0,8,319.206533
8.0,8,319.221559
9.0,9,319.23826
9.0,9,319.25492
9.0,9,319.271821
10.0,10,319.290679
8.0,8,319.306079
10.0,10,319.324612
10.0,10,319.343692
10.0,10,319.362845
8.0,8,319.378082
8.0,8,319.393564
9.0,9,319.411254
9.0,9,319.428584
9.0,9,319.446197
10.0,10,319.465596
9.0,9,319.483565
9.0,9,319.501366
10.0,10,319.521992
9.0,9,319.539607
10.0,10,319.559693
9.0,9,319.579329
10.0,10,319.601043
8.0,8,319.616603
9.0,9,319.633109
8.0,8,319.647811
8.0,8,319.662479
10.0,10,319.681006
9.0,9,319.697687
10.0,10,319.716011
9.0,9,319.732451
10.0,10,319.75078
10.0,10,319.769109
10.0,10,319.787838
9.0,9,319.804783
9.0,9,319.821634
10.0,10,319.840251
10.0,10,319.858904
9.0,9,319.875666
10.0,10,319.894357
11.0,11,319.914869
10.0,10,319.933517
9.0,9,319.9503
9.0,9,319.967274
8.0,8,319.982384
10.0,10,320.001054
10.0,10,320.019714
10.0,10,320.038366
9.0,9,320.055248
9.0,9,320.072138
9.0,9,320.089528
10.0,10,320.108645
9.0,9,320.125731
10.0,10,320.144746
9.0,9,320.161885
10.0,10,320.181177
9.0,9,320.199869
9.0,9,320.217857
9.0,9,320.235864
9.0,9,320.25368
10.0,10,320.273648
10.0,10,320.293621
10.0,10,320.313607
10.0,10,320.333579
11.0,11,320.355553
9.0,9,320.373508
9.0,9,320.39149
9.0,9,320.409573
9.0,9,320.42762
9.0,9,320.44559
9.0,9,320.463632
8.0,8,320.47946
10.0,10,320.498544
11.0,11,320.520014
9.0,9,320.537728
10.0,10,320.557654
8.0,8,320.573638
9.0,9,320.591606
9.0,9,320.609174
9.0,9,320.626596
8.0,8,320.642294
8.0,8,320.657651
10.0,10,320.677248
9.0,9,320.69459
10.0,10,320.714196
8.0,8,320.729618
10.0,10,320.749181
9.0,9,320.766547
9.0,9,320.784055
9.0,9,320.801469
8.0,8,320.816958
10.0,10,320.836177
9.0,9,320.85355
11.0,11,320.874839
10.0,10,320.894444
11.0,11,320.91567
10.0,10,320.935261
10.0,10,320.954585
10.0,10,320.974089
10.0,10,320.993167
9.0,9,321.01017
10.0,10,321.029043
10.0,10,321.047795
8.0,8,321.063058
10.0,10,321.081801
10.0,10,321.100799
9.0,9,321.119175
9.0,9,321.137103
9.0,9,321.154993
10.0,10,321.174017
9.0,9,321.19172
10.0,10,321.210341
11.0,11,321.230653
10.0,10,321.249188
9.0,9,321.265854
9.0,9,321.28261
10.0,10,321.301802
9.0,9,321.318511
9.0,9,321.335463
8.0,8,321.350462
9.0,9,324.106294
8.0,8,324.123913
10.0,10,324.143826
9.0,9,324.162493
10.0,10,324.183047
10.0,10,324.205048
9.0,9,324.224004
9.0,9,324.242791
10.0,10,324.262922
11.0,11,324.2849
9.0,9,324.30292
10.0,10,324.323152
9.0,9,324.34144
11.0,11,324.362713
10.0,10,324.38159
10.0,10,324.400828
8.0,8,324.416917
9.0,9,324.434192
8.0,8,324.450367
10.0,10,324.469289
10.0,10,324.488767
10.0,10,324.508514
10.0,10,324.527182
9.0,9,324.543896
10.0,10,324.562492
10.0,10,324.581336
8.0,8,324.596233
10.0,10,324.614434
9.0,9,324.630796
10.0,10,324.649064
10.0,10,324.667362
9.0,9,324.683743
9.0,9,324.700098
10.0,10,324.718303
10.0,10,324.736444
10.0,10,324.754628
10.0,10,324.772797
10.0,10,324.791115
9.0,9,324.809165
8.0,8,324.824518
10.0,10,324.843647
9.0,9,324.860716
9.0,9,324.87769
8.0,8,324.89292
8.0,8,324.908182
10.0,10,324.927605
9.0,9,324.944744
10.0,10,324.963815
10.0,10,324.982942
9.0,9,325.000326
9.0,9,325.018014
10.0,10,325.037288
10.0,10,325.056384
9.0,9,325.073487
10.0,10,325.092666
9.0,9,325.110468
9.0,9,325.127689
9.0,9,325.144915
10.0,10,325.163997
9.0,9,325.18117
10.0,10,325.200405
10.0,10,325.221774
9.0,9,325.241623
9.0,9,325.260904
9.0,9,325.27887
10.0,10,325.299293
10.0,10,325.319901
8.0,8,325.335366
9.0,9,325.352499
10.0,10,325.371497
8.0,8,325.386747
9.0,9,325.404139
8.0,8,325.419482
9.0,9,325.436661
9.0,9,325.453848
11.0,11,325.474747
9.0,9,325.49198
10.0,10,325.511499
9.0,9,325.528654
10.0,10,325.547666
9.0,9,325.564812
9.0,9,325.581918
9.0,9,325.599205
10.0,10,325.618553
10.0,10,325.637643
9.0,9,325.654869
9.0,9,325.672029
10.0,10,325.691087
10.0,10,325.710445
10.0,10,325.729504
10.0,10,325.748368
9.0,9,325.764747
9.0,9,325.781189
11.0,11,325.80134
10.0,10,325.819976
10.0,10,325.83831
9.0,9,325.854645
9.0,9,325.870959
10.0,10,325.889107
10.0,10,325.907257
9.0,9,325.923606
9.0,9,325.939919
10.0,10,325.958077
9.0,9,325.974351
8.0,8,325.988865
9.0,9,326.005296
9.0,9,326.021642
9.0,9,326.037966
9.0,9,326.054274
9.0,9,326.070627
10.0,10,326.089039
9.0,9,326.105635
10.0,10,326.123789
10.0,10,326.142006
9.0,9,326.158489
10.0,10,326.176938
9.0,9,326.193591
10.0,10,326.212041
10.0,10,326.230508
8.0,8,326.245253
8.0,8,326.260005
9.0,9,326.276595
10.0,10,326.29506
9.0,9,326.311613
11.0,11,326.331528
8.0,8,326.346058
10.0,10,326.364136
9.0,9,326.381121
10.0,10,326.399271
8.0,8,326.413798
10.0,10,326.431992
9.0,9,326.448343
9.0,9,326.464862
9.0,9,326.481217
9.0,9,326.497732
10.0,10,326.515936
10.0,10,326.534077
9.0,9,326.55043
10.0,10,326.568592
10.0,10,326.586743
10.0,10,326.60494
8.0,8,326.61951
10.0,10,326.637631
9.0,9,326.654155
9.0,9,326.67117
10.0,10,326.690006
10.0,10,326.708853
8.0,8,326.723924
10.0,10,326.742721
9.0,9,326.759695
9.0,9,326.77659
10.0,10,326.795414
10.0,10,326.814231
9.0,9,326.831202
8.0,8,326.84628
11.0,11,326.867016
10.0,10,326.885883
11.0,11,326.906584
10.0,10,326.925936
9.0,9,326.943152
10.0,10,326.962146
9.0,9,326.979244
8.0,8,326.994475
10.0,10,327.013733
11.0,11,327.03486
9.0,9,327.051808
10.0,10,327.070601
10.0,10,327.089486
10.0,10,327.108472
10.0,10,327.127495
9.0,9,327.144504
9.0,9,327.161733
10.0,10,327.180742
8.0,8,327.196064
8.0,8,327.211533
9.0,9,327.229174
9.0,9,327.247109
9.0,9,327.264737
9.0,9,327.281691
10.0,10,327.30107
10.0,10,327.321158
10.0,10,327.341076
10.0,10,327.360337
9.0,9,327.377316
9.0,9,327.394072
11.0,11,327.415529
10.0,10,327.434147
10.0,10,327.452771
9.0,9,327.46946
10.0,10,327.488193
8.0,8,327.503931
10.0,10,327.524165
9.0,9,327.541098
10.0,10,327.559679
11.0,11,327.581293
9.0,9,327.598199
10.0,10,327.618123
9.0,9,327.635074
10.0,10,327.653638
9.0,9,327.670539
9.0,9,327.687359
8.0,8,327.702268
9.0,9,327.719689
8.0,8,327.735049
9.0,9,327.752237
9.0,9,327.769222
9.0,9,327.786206
9.0,9,327.803341
9.0,9,327.820706
9.0,9,327.837947
9.0,9,327.855189
9.0,9,327.87241
9.0,9,327.889562
10.0,10,327.908731
8.0,8,327.92396
10.0,10,327.942763
10.0,10,327.961578
10.0,10,327.980158
9.0,9,330.773002
10.0,10,330.791511
10.0,10,330.809991
11.0,11,330.830578
10.0,10,330.848826
10.0,10,330.867132
9.0,9,330.883535
10.0,10,330.901951
11.0,11,330.922008
10.0,10,330.941106
9.0,9,330.957648
11.0,11,330.977997
9.0,9,330.994665
10.0,10,331.013431
9.0,9,331.030858
10.0,10,331.049214
11.0,11,331.069477
10.0,10,331.087909
10.0,10,331.106238
9.0,9,331.122879
9.0,9,331.139257
10.0,10,331.157485
9.0,9,331.173872
9.0,9,331.190372
9.0,9,331.207015
9.0,9,331.223851
9.0,9,331.241338
11.0,11,331.262908
9.0,9,331.279586
9.0,9,331.296195
8.0,8,331.310956
9.0,9,331.327528
10.0,10,331.345946
10.0,10,331.364511
10.0,10,331.383014
9.0,9,331.399777
10.0,10,331.418287
10.0,10,331.436897
9.0,9,331.453688
8.0,8,331.468567
9.0,9,331.485431
9.0,9,331.503351
10.0,10,331.524006
10.0,10,331.543451
9.0,9,331.560746
9.0,9,331.578129
8.0,8,331.595599
10.0,10,331.615159
10.0,10,331.633853
10.0,10,331.652437
10.0,10,331.671074
9.0,9,331.687876
10.0,10,331.706453
10.0,10,331.725082
8.0,8,331.740067
10.0,10,331.758668
8.0,8,331.773551
9.0,9,331.790401
10.0,10,331.809234
9.0,9,331.826057
9.0,9,331.84298
9.0,9,331.85985
9.0,9,331.87662
10.0,10,331.895359
9.0,9,331.912261
9.0,9,331.930133
9.0,9,331.947696
9.0,9,331.964634
10.0,10,331.983631
9.0,9,332.000503
10.0,10,332.020181
9.0,9,332.037709
10.0,10,332.056824
10.0,10,332.07567
9.0,9,332.093157
10.0,10,332.113896
8.0,8,332.129297
8.0,8,332.144415
9.0,9,332.161304
10.0,10,332.180271
9.0,9,332.19774
10.0,10,332.216557
10.0,10,332.235104
8.0,8,332.25001
9.0,9,332.266457
9.0,9,332.282957
10.0,10,332.301353
9.0,9,332.317779
8.0,8,332.332339
10.0,10,332.350561
10.0,10,332.368743
10.0,10,332.386933
11.0,11,332.406933
10.0,10,332.425114
9.0,9,332.441513
9.0,9,332.457875
8.0,8,332.472409
11.0,11,332.492562
10.0,10,332.510727
8.0,8,332.525274
10.0,10,332.543455
8.0,8,332.558027
10.0,10,332.576196
9.0,9,332.5926
9.0,9,332.609391
9.0,9,332.626685
9.0,9,332.643671
9.0,9,332.660504
8.0,8,332.675446
9.0,9,332.692289
9.0,9,332.709268
10.0,10,332.728012
10.0,10,332.746469
10.0,10,332.76818
8.0,8,332.783123
9.0,9,332.799684
10.0,10,332.818028
9.0,9,332.834615
11.0,11,332.854834
9.0,9,332.871392
10.0,10,332.8898
9.0,9,332.906463
9.0,9,332.923089
9.0,9,332.940338
10.0,10,332.959003
8.0,8,332.973832
10.0,10,332.992455
10.0,10,333.011039
10.0,10,333.02972
10.0,10,333.048203
8.0,8,333.062816
9.0,9,333.079798
9.0,9,333.096821
10.0,10,333.115247
10.0,10,333.133414
10.0,10,333.15166
8.0,8,333.166283
9.0,9,333.182847
9.0,9,333.199486
9.0,9,333.215843
10.0,10,333.234006
9.0,9,333.250347
10.0,10,333.268474
9.0,9,333.284797
10.0,10,333.302927
10.0,10,333.321041
10.0,10,333.339204
9.0,9,333.355521
9.0,9,333.371841
9.0,9,333.388169
8.0,8,333.402839
9.0,9,333.419338
9.0,9,333.435926
10.0,10,333.454254
11.0,11,333.474396
11.0,11,333.494545
10.0,10,333.512813
9.0,9,333.529386
9.0,9,333.546321
9.0,9,333.563449
10.0,10,333.581899
9.0,9,333.598518
8.0,8,333.612996
10.0,10,333.63104
8.0,8,333.645461
9.0,9,333.661803
9.0,9,333.678026
9.0,9,333.694264
10.0,10,333.712278
8.0,8,333.726715
10.0,10,333.744678
10.0,10,333.762683
9.0,9,333.778888
9.0,9,333.795096
10.0,10,333.813235
9.0,9,333.829492
9.0,9,333.845792
10.0,10,333.863935
9.0,9,333.880121
9.0,9,333.896397
11.0,11,333.917142
9.0,9,333.933884
9.0,9,333.950358
10.0,10,333.968565
9.0,9,333.985069
9.0,9,334.001814
9.0,9,334.018727
9.0,9,334.035176
10.0,10,334.053334
8.0,8,334.067847
10.0,10,334.086083
9.0,9,334.103472
